step 520/3815 14% [main] | loss 2.699 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.63 | 0.14B tok | 77K tok/s/gpu | MFU 32% | peak 49.51GiB | ETA 1.6h
step 530/3815 14% [main] | loss 2.820 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.90 | 0.14B tok | 67K tok/s/gpu | MFU 28% | peak 49.55GiB | ETA 1.8h
step 540/3815 14% [main] | loss 2.574 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.98 | 0.14B tok | 68K tok/s/gpu | MFU 29% | peak 49.53GiB | ETA 1.7h
step 550/3815 14% [main] | loss 2.350 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.77 | 0.14B tok | 79K tok/s/gpu | MFU 33% | peak 49.53GiB | ETA 1.5h
step 560/3815 15% [main] | loss 2.720 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.98 | 0.15B tok | 67K tok/s/gpu | MFU 28% | peak 49.52GiB | ETA 1.8h
step 570/3815 15% [main] | loss 2.795 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 1.05 | 0.15B tok | 61K tok/s/gpu | MFU 25% | peak 49.52GiB | ETA 1.9h
step 580/3815 15% [main] | loss 2.403 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.46 | 0.15B tok | 48K tok/s/gpu | MFU 20% | peak 49.54GiB | ETA 2.5h
step 590/3815 15% [main] | loss 2.462 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.57 | 0.15B tok | 48K tok/s/gpu | MFU 20% | peak 49.53GiB | ETA 2.5h
step 600/3815 16% [main] | loss 2.284 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.49 | 0.16B tok | 48K tok/s/gpu | MFU 20% | peak 49.54GiB | ETA 2.5h
step 610/3815 16% [main] | loss 2.820 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 1.65 | 0.16B tok | 48K tok/s/gpu | MFU 20% | peak 49.51GiB | ETA 2.4h
step 620/3815 16% [main] | loss 2.805 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.55 | 0.16B tok | 48K tok/s/gpu | MFU 20% | peak 49.53GiB | ETA 2.4h
step 630/3815 17% [main] | loss 2.141 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.96 | 0.17B tok | 48K tok/s/gpu | MFU 20% | peak 49.53GiB | ETA 2.4h
step 640/3815 17% [main] | loss 1.935 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.73 | 0.17B tok | 48K tok/s/gpu | MFU 20% | peak 49.52GiB | ETA 2.4h
step 650/3815 17% [main] | loss 2.540 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.53 | 0.17B tok | 50K tok/s/gpu | MFU 21% | peak 49.55GiB | ETA 2.3h
step 660/3815 17% [main] | loss 2.908 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 1.25 | 0.17B tok | 49K tok/s/gpu | MFU 20% | peak 49.56GiB | ETA 2.4h
step 670/3815 18% [main] | loss 2.184 | lr 1.00e-02 (muon 1.00e-02 embed 1.00e-01 scalar 1.50e-01 arq 1.00e-02) | gnorm 0.29 | 0.18B tok | 50K tok/s/gpu | MFU 21% | peak 49.52GiB | ETA 2.3h
